source_file,reference,resolved_path,exists
reports/requirements_traceability.md,scripts/estimate_pilot_sample_sizes.py,scripts/estimate_pilot_sample_sizes.py,True
reports/requirements_traceability.md,scripts/license_audit.py,scripts/license_audit.py,True
reports/requirements_traceability.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/requirements_traceability.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/requirements_traceability.md,scripts/score_pilot_results.py,scripts/score_pilot_results.py,True
reports/requirements_traceability.md,scripts/simulate_alternatives.py,scripts/simulate_alternatives.py,True
reports/requirements_traceability.md,scripts/stress_test_simulation.py,scripts/stress_test_simulation.py,True
reports/requirements_traceability.md,scripts/validate_artifacts.py,scripts/validate_artifacts.py,True
reports/requirements_traceability.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/requirements_traceability.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/requirements_traceability.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/residual_risks.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/residual_risks.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/residual_risks.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/residual_risks.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/results_data_dictionary.md,scripts/validate_csv_schemas.py,scripts/validate_csv_schemas.py,True
reports/risk_validation_matrix.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/risk_validation_matrix.md,data/risk_register.json,data/risk_register.json,True
reports/risk_validation_matrix.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/risk_validation_matrix.md,examples/pilot_adapter_contract.py,examples/pilot_adapter_contract.py,True
reports/risk_validation_matrix.md,reports/maintenance_guide.md,reports/maintenance_guide.md,True
reports/risk_validation_matrix.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/risk_validation_matrix.md,reports/scenario_playbooks.md,reports/scenario_playbooks.md,True
reports/risk_validation_matrix.md,reports/security_evaluation_fixtures.md,reports/security_evaluation_fixtures.md,True
reports/risk_validation_matrix.md,results/risk_validation_matrix.csv,results/risk_validation_matrix.csv,True
reports/risk_validation_matrix.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/risk_validation_matrix.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/risk_validation_matrix.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/scenario_playbooks.md,reports/operational_cost_model.md,reports/operational_cost_model.md,True
reports/scenario_playbooks.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/scenario_playbooks.md,reports/pilot_sample_size.md,reports/pilot_sample_size.md,True
reports/scenario_playbooks.md,results/scenario_playbook_summary.csv,results/scenario_playbook_summary.csv,True
reports/score_driver_summary.md,data/alternatives.json,data/alternatives.json,True
reports/score_driver_summary.md,results/criterion_spread_summary.csv,results/criterion_spread_summary.csv,True
reports/score_driver_summary.md,results/score_driver_summary.csv,results/score_driver_summary.csv,True
reports/security_evaluation_fixtures.md,data/security_evaluation_fixtures.json,data/security_evaluation_fixtures.json,True
reports/security_evaluation_fixtures.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/simulation_assumptions.md,data/pilot_tasks.json,data/pilot_tasks.json,True
reports/simulation_assumptions.md,data/scoring_rubric.json,data/scoring_rubric.json,True
reports/simulation_assumptions.md,data/simulation_assumptions.json,data/simulation_assumptions.json,True
reports/simulation_assumptions.md,reports/pilot_protocol.md,reports/pilot_protocol.md,True
reports/simulation_assumptions.md,results/alternative_scorecards.csv,results/alternative_scorecards.csv,True
reports/simulation_assumptions.md,results/evidence_matrix.csv,results/evidence_matrix.csv,True
reports/simulation_assumptions.md,results/license_audit.csv,results/license_audit.csv,True
reports/simulation_assumptions.md,results/scenario_weights.csv,results/scenario_weights.csv,True
reports/simulation_assumptions.md,results/sensitivity_summary.csv,results/sensitivity_summary.csv,True
reports/simulation_assumptions.md,results/source_check.csv,results/source_check.csv,True
reports/simulation_assumptions.md,results/stress_test_rankings.csv,results/stress_test_rankings.csv,True
reports/simulation_assumptions.md,results/stress_test_summary.csv,results/stress_test_summary.csv,True
reports/simulation_assumptions.md,results/uncertainty_stress_details.csv,results/uncertainty_stress_details.csv,True
reports/simulation_assumptions.md,results/uncertainty_stress_summary.csv,results/uncertainty_stress_summary.csv,True
reports/simulation_assumptions.md,scripts/stress_test_simulation.py,scripts/stress_test_simulation.py,True
reports/simulation_assumptions.md,templates/pilot_run_log.csv,templates/pilot_run_log.csv,True
reports/simulation_assumptions.md,templates/reviewer_scorecard.md,templates/reviewer_scorecard.md,True
reports/simulation_assumptions.md,templates/security_gate_checklist.md,templates/security_gate_checklist.md,True
reports/validation_summary.md,ci/validate-workflow.example.yml,ci/validate-workflow.example.yml,True
reports/validation_summary.md,results/artifact_manifest.csv,results/artifact_manifest.csv,True
reports/validation_summary.md,results/criterion_spread_summary.csv,results/criterion_spread_summary.csv,True
reports/validation_summary.md,results/csv_schema_check.csv,results/csv_schema_check.csv,True
reports/validation_summary.md,results/github_metadata_check.csv,results/github_metadata_check.csv,True
reports/validation_summary.md,results/license_audit.csv,results/license_audit.csv,True
reports/validation_summary.md,results/local_artifact_reference_check.csv,results/local_artifact_reference_check.csv,True
reports/validation_summary.md,results/markdown_table_check.csv,results/markdown_table_check.csv,True
reports/validation_summary.md,results/operational_cost_estimates.csv,results/operational_cost_estimates.csv,True
reports/validation_summary.md,results/operational_fit_rankings.csv,results/operational_fit_rankings.csv,True
reports/validation_summary.md,results/pilot_sample_size_estimates.csv,results/pilot_sample_size_estimates.csv,True
reports/validation_summary.md,results/recommendation_rationale.csv,results/recommendation_rationale.csv,True
reports/validation_summary.md,results/risk_validation_matrix.csv,results/risk_validation_matrix.csv,True
reports/validation_summary.md,results/scenario_playbook_summary.csv,results/scenario_playbook_summary.csv,True
reports/validation_summary.md,results/score_driver_summary.csv,results/score_driver_summary.csv,True
reports/validation_summary.md,results/source_check.csv,results/source_check.csv,True
reports/validation_summary.md,scripts/check_local_artifact_references.py,scripts/check_local_artifact_references.py,True
reports/validation_summary.md,scripts/check_sources.py,scripts/check_sources.py,True
reports/validation_summary.md,scripts/refresh_github_metadata.py,scripts/refresh_github_metadata.py,True
reports/validation_summary.md,scripts/run_all_checks.py,scripts/run_all_checks.py,True
reports/validation_summary.md,scripts/validate_artifacts.py,scripts/validate_artifacts.py,True
reports/validation_summary.md,scripts/validate_csv_schemas.py,scripts/validate_csv_schemas.py,True
reports/validation_summary.md,scripts/validate_markdown_tables.py,scripts/validate_markdown_tables.py,True
